# COLUMN NUMBERS: 
#	0: time [Gyr]
#	1: mgas [Msun]			ISM gas mass
#	2: mstar [Msun]			Stellar mass
#	3: sfr [Msun/yr]		Star formation rate
#	4: ifr [Msun/yr]		Infall rate
#	5: ofr [Msun/yr]		Outfow rate
#	6: eta_0			Mass-loading factor
#	7: r_eff			Effective recycilng rate
#	8: z_in(fe)			Inflow fe metallicity
#	9: z_in(o)			Inflow o metallicity
#	10: z_in(mg)			Inflow mg metallicity
#	11: z_out(fe)			Outflow fe metallicity
#	12: z_out(o)			Outflow o metallicity
#	13: z_out(mg)			Outflow mg metallicity
#	14: mass(fe) [Msun]		mass of element fe in ISM
#	15: mass(o) [Msun]		mass of element o in ISM
#	16: mass(mg) [Msun]		mass of element mg in ISM
0.000000e+00	1.000000e-12	0.000000e+00	0.000000e+00	nan	0.000000e+00	2.150000e+00	-nan	0.000000e+00	0.000000e+00	0.000000e+00	-nan	-nan	-nan	0.000000e+00	0.000000e+00	0.000000e+00	
5.500000e-02	5.251785e+08	5.822401e+06	2.625893e-01	1.019045e+01	5.645669e-01	2.150000e+00	1.500878e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.046264e-05	2.187979e-04	7.249718e-06	1.074654e+04	1.149079e+05	3.807396e+03	
6.000000e-02	5.720190e+08	6.938290e+06	2.860095e-01	1.022962e+01	6.149204e-01	2.150000e+00	1.548887e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.217208e-05	2.365691e-04	7.838774e-06	1.268285e+04	1.353220e+05	4.483928e+03	
6.500000e-02	6.187109e+08	8.146839e+06	3.093555e-01	1.026855e+01	6.651142e-01	2.150000e+00	1.592830e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.389757e-05	2.542715e-04	8.425635e-06	1.478568e+04	1.573206e+05	5.213032e+03	
7.000000e-02	6.652546e+08	9.447241e+06	3.326273e-01	1.030724e+01	7.151487e-01	2.150000e+00	1.633337e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.563959e-05	2.719056e-04	9.010328e-06	1.705686e+04	1.808864e+05	5.994162e+03	
7.500000e-02	7.116505e+08	1.083873e+07	3.558252e-01	1.034570e+01	7.650243e-01	2.150000e+00	1.670902e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.739807e-05	2.894716e-04	9.592881e-06	1.949785e+04	2.060026e+05	6.826779e+03	
8.000000e-02	7.578990e+08	1.232058e+07	3.789495e-01	1.038394e+01	8.147414e-01	2.150000e+00	1.705920e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.917259e-05	3.069702e-04	1.017332e-05	2.210987e+04	2.326524e+05	7.710351e+03	
8.500000e-02	8.040006e+08	1.389210e+07	4.020003e-01	1.042198e+01	8.643007e-01	2.150000e+00	1.738713e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.096253e-05	3.244016e-04	1.075168e-05	2.489389e+04	2.608190e+05	8.644356e+03	
9.000000e-02	8.499557e+08	1.555262e+07	4.249778e-01	1.045980e+01	9.137024e-01	2.150000e+00	1.769543e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.276721e-05	3.417662e-04	1.132797e-05	2.785067e+04	2.904861e+05	9.628275e+03	
9.500000e-02	8.957647e+08	1.730150e+07	4.478823e-01	1.049743e+01	9.629470e-01	2.150000e+00	1.798631e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.458586e-05	3.590645e-04	1.190221e-05	3.098080e+04	3.216373e+05	1.066158e+04	
1.000000e-01	9.414280e+08	1.913813e+07	4.707140e-01	1.053485e+01	1.012035e+00	2.150000e+00	1.826162e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.641774e-05	3.762968e-04	1.247438e-05	3.428468e+04	3.542563e+05	1.174373e+04	
1.050000e-01	9.869460e+08	2.106190e+07	4.934730e-01	1.057209e+01	1.060967e+00	2.150000e+00	1.852293e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.826209e-05	3.934634e-04	1.304451e-05	3.776262e+04	3.883272e+05	1.287423e+04	
1.100000e-01	1.032319e+09	2.307223e+07	5.161596e-01	1.060914e+01	1.109743e+00	2.150000e+00	1.877159e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.011817e-05	4.105648e-04	1.361259e-05	4.141476e+04	4.238339e+05	1.405254e+04	
1.150000e-01	1.077548e+09	2.516858e+07	5.387740e-01	1.064600e+01	1.158364e+00	2.150000e+00	1.900876e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.198528e-05	4.276011e-04	1.417863e-05	4.524115e+04	4.607608e+05	1.527815e+04	
1.200000e-01	1.122633e+09	2.735037e+07	5.613164e-01	1.068269e+01	1.206830e+00	2.150000e+00	1.923545e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.386273e-05	4.445729e-04	1.474264e-05	4.924174e+04	4.990921e+05	1.655057e+04	
1.250000e-01	1.167574e+09	2.961710e+07	5.837870e-01	1.071919e+01	1.255142e+00	2.150000e+00	1.945255e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.574989e-05	4.614804e-04	1.530462e-05	5.341638e+04	5.388125e+05	1.786928e+04	
1.300000e-01	1.212372e+09	3.196822e+07	6.061860e-01	1.075552e+01	1.303300e+00	2.150000e+00	1.966082e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.764614e-05	4.783240e-04	1.586459e-05	5.776484e+04	5.799066e+05	1.923378e+04	
1.350000e-01	1.257027e+09	3.440325e+07	6.285136e-01	1.079168e+01	1.351304e+00	2.150000e+00	1.986096e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.955089e-05	4.951039e-04	1.642254e-05	6.228681e+04	6.223591e+05	2.064358e+04	
1.400000e-01	1.301540e+09	3.692167e+07	6.507700e-01	1.082766e+01	1.399155e+00	2.150000e+00	2.005358e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.146360e-05	5.118206e-04	1.697850e-05	6.698193e+04	6.661550e+05	2.209819e+04	
1.450000e-01	1.345911e+09	3.952301e+07	6.729554e-01	1.086348e+01	1.446854e+00	2.150000e+00	2.023921e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.338375e-05	5.284743e-04	1.753245e-05	7.184976e+04	7.112793e+05	2.359712e+04	
1.500000e-01	1.390140e+09	4.220678e+07	6.950701e-01	1.089913e+01	1.494401e+00	2.150000e+00	2.041835e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.531084e-05	5.450654e-04	1.808442e-05	7.688981e+04	7.577173e+05	2.513988e+04	
1.550000e-01	1.434228e+09	4.497252e+07	7.171142e-01	1.093462e+01	1.541795e+00	2.150000e+00	2.059144e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.724440e-05	5.615941e-04	1.863441e-05	8.210155e+04	8.054541e+05	2.672599e+04	
1.600000e-01	1.478176e+09	4.781977e+07	7.390879e-01	1.096995e+01	1.589039e+00	2.150000e+00	2.075886e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.918401e-05	5.780608e-04	1.918242e-05	8.748437e+04	8.544754e+05	2.835499e+04	
1.650000e-01	1.521983e+09	5.074808e+07	7.609914e-01	1.100511e+01	1.636132e+00	2.150000e+00	2.092098e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.112924e-05	5.944657e-04	1.972846e-05	9.303765e+04	9.047666e+05	3.002638e+04	
1.700000e-01	1.565650e+09	5.375700e+07	7.828250e-01	1.104012e+01	1.683074e+00	2.150000e+00	2.107813e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.307969e-05	6.108092e-04	2.027255e-05	9.876071e+04	9.563134e+05	3.173971e+04	
1.750000e-01	1.609178e+09	5.684610e+07	8.045888e-01	1.107497e+01	1.729866e+00	2.150000e+00	2.123060e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.503499e-05	6.270916e-04	2.081468e-05	1.046528e+05	1.009102e+06	3.349451e+04	
1.800000e-01	1.652566e+09	6.001495e+07	8.262830e-01	1.110967e+01	1.776508e+00	2.150000e+00	2.137866e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.699478e-05	6.433131e-04	2.135486e-05	1.107133e+05	1.063117e+06	3.529032e+04	
1.850000e-01	1.695816e+09	6.326313e+07	8.479079e-01	1.114421e+01	1.823002e+00	2.150000e+00	2.152256e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.895874e-05	6.594741e-04	2.189311e-05	1.169413e+05	1.118346e+06	3.712668e+04	
1.900000e-01	1.738927e+09	6.659021e+07	8.694636e-01	1.117860e+01	1.869347e+00	2.150000e+00	2.166252e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.092653e-05	6.755747e-04	2.242942e-05	1.233361e+05	1.174775e+06	3.900312e+04	
1.950000e-01	1.781901e+09	6.999579e+07	8.909503e-01	1.121283e+01	1.915543e+00	2.150000e+00	2.179877e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.289786e-05	6.916153e-04	2.296379e-05	1.298967e+05	1.232390e+06	4.091919e+04	
2.000000e-01	1.824736e+09	7.347946e+07	9.123682e-01	1.124692e+01	1.961592e+00	2.150000e+00	2.193148e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.487243e-05	7.075961e-04	2.349623e-05	1.366225e+05	1.291176e+06	4.287444e+04	
2.050000e-01	1.867435e+09	7.704082e+07	9.337176e-01	1.128086e+01	2.007493e+00	2.150000e+00	2.206084e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.684998e-05	7.235173e-04	2.402675e-05	1.435124e+05	1.351122e+06	4.486840e+04	
2.100000e-01	1.909997e+09	8.067948e+07	9.549986e-01	1.131466e+01	2.053247e+00	2.150000e+00	2.218702e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.883024e-05	7.393792e-04	2.455534e-05	1.505655e+05	1.412212e+06	4.690063e+04	
2.150000e-01	1.952423e+09	8.439504e+07	9.762114e-01	1.134830e+01	2.098855e+00	2.150000e+00	2.231017e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.081296e-05	7.551820e-04	2.508202e-05	1.577811e+05	1.474435e+06	4.897070e+04	
2.200000e-01	1.994712e+09	8.818713e+07	9.973562e-01	1.138181e+01	2.144316e+00	2.150000e+00	2.243043e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.279790e-05	7.709260e-04	2.560678e-05	1.651580e+05	1.537776e+06	5.107817e+04	
2.250000e-01	2.036866e+09	9.205535e+07	1.018433e+00	1.141516e+01	2.189631e+00	2.150000e+00	2.254793e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.478484e-05	7.866115e-04	2.612964e-05	1.726954e+05	1.602223e+06	5.322260e+04	
2.300000e-01	2.078885e+09	9.599934e+07	1.039443e+00	1.144838e+01	2.234802e+00	2.150000e+00	2.266281e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.677356e-05	8.022387e-04	2.665061e-05	1.803923e+05	1.667762e+06	5.540356e+04	
2.350000e-01	2.120769e+09	1.000187e+08	1.060385e+00	1.148145e+01	2.279827e+00	2.150000e+00	2.277517e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.876386e-05	8.178078e-04	2.716968e-05	1.882477e+05	1.734382e+06	5.762064e+04	
2.400000e-01	2.162519e+09	1.041131e+08	1.081260e+00	1.151439e+01	2.324708e+00	2.150000e+00	2.288512e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.075553e-05	8.333191e-04	2.768688e-05	1.962606e+05	1.802069e+06	5.987340e+04	
2.450000e-01	2.204135e+09	1.082822e+08	1.102067e+00	1.154718e+01	2.369445e+00	2.150000e+00	2.299277e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.274839e-05	8.487730e-04	2.820220e-05	2.044299e+05	1.870810e+06	6.216144e+04	
2.500000e-01	2.245617e+09	1.125255e+08	1.122808e+00	1.157984e+01	2.414038e+00	2.150000e+00	2.309821e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.474226e-05	8.641695e-04	2.871565e-05	2.127548e+05	1.940593e+06	6.448433e+04	
2.550000e-01	2.286965e+09	1.168428e+08	1.143483e+00	1.161235e+01	2.458488e+00	2.150000e+00	2.320153e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.673696e-05	8.795091e-04	2.922724e-05	2.212341e+05	2.011407e+06	6.684168e+04	
2.600000e-01	2.328181e+09	1.212337e+08	1.164090e+00	1.164474e+01	2.502795e+00	2.150000e+00	2.330281e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.873234e-05	8.947919e-04	2.973698e-05	2.298667e+05	2.083237e+06	6.923307e+04	
2.650000e-01	2.369264e+09	1.256978e+08	1.184632e+00	1.167698e+01	2.546959e+00	2.150000e+00	2.340214e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.007282e-04	9.100182e-04	3.024488e-05	2.386518e+05	2.156073e+06	7.165811e+04	
2.700000e-01	2.410215e+09	1.302349e+08	1.205108e+00	1.170909e+01	2.590982e+00	2.150000e+00	2.349958e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.027245e-04	9.251882e-04	3.075094e-05	2.475881e+05	2.229903e+06	7.411639e+04	
2.750000e-01	2.451035e+09	1.348444e+08	1.225517e+00	1.174106e+01	2.634862e+00	2.150000e+00	2.359522e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.047209e-04	9.403022e-04	3.125518e-05	2.566746e+05	2.304713e+06	7.660752e+04	
2.800000e-01	2.491723e+09	1.395262e+08	1.245861e+00	1.177291e+01	2.678602e+00	2.150000e+00	2.368912e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.067174e-04	9.553604e-04	3.175759e-05	2.659103e+05	2.380493e+06	7.913111e+04	
2.850000e-01	2.532280e+09	1.442798e+08	1.266140e+00	1.180462e+01	2.722201e+00	2.150000e+00	2.378133e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.087139e-04	9.703632e-04	3.225819e-05	2.752941e+05	2.457231e+06	8.168677e+04	
2.900000e-01	2.572706e+09	1.491050e+08	1.286353e+00	1.183619e+01	2.765659e+00	2.150000e+00	2.387192e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.107102e-04	9.853107e-04	3.275699e-05	2.848248e+05	2.534915e+06	8.427411e+04	
2.950000e-01	2.613002e+09	1.540014e+08	1.306501e+00	1.186764e+01	2.808978e+00	2.150000e+00	2.396095e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.127062e-04	1.000203e-03	3.325399e-05	2.945015e+05	2.613533e+06	8.689275e+04	
3.000000e-01	2.653169e+09	1.589686e+08	1.326584e+00	1.189895e+01	2.852156e+00	2.150000e+00	2.404847e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.147017e-04	1.015041e-03	3.374920e-05	3.043229e+05	2.693074e+06	8.954232e+04	
3.050000e-01	2.693206e+09	1.640064e+08	1.346603e+00	1.193014e+01	2.895196e+00	2.150000e+00	2.413453e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.166967e-04	1.029824e-03	3.424262e-05	3.142881e+05	2.773527e+06	9.222243e+04	
3.100000e-01	2.733113e+09	1.691145e+08	1.366557e+00	1.196120e+01	2.938097e+00	2.150000e+00	2.421918e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.186910e-04	1.044553e-03	3.473428e-05	3.243959e+05	2.854881e+06	9.493271e+04	
3.150000e-01	2.772892e+09	1.742924e+08	1.386446e+00	1.199213e+01	2.980859e+00	2.150000e+00	2.430247e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.206845e-04	1.059227e-03	3.522416e-05	3.346452e+05	2.937124e+06	9.767281e+04	
3.200000e-01	2.812543e+09	1.795399e+08	1.406271e+00	1.202293e+01	3.023484e+00	2.150000e+00	2.438444e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.226772e-04	1.073848e-03	3.571229e-05	3.450349e+05	3.020244e+06	1.004423e+05	
3.250000e-01	2.852065e+09	1.848567e+08	1.426033e+00	1.205360e+01	3.065970e+00	2.150000e+00	2.446513e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.246689e-04	1.088416e-03	3.619866e-05	3.555640e+05	3.104233e+06	1.032409e+05	
3.300000e-01	2.891460e+09	1.902425e+08	1.445730e+00	1.208415e+01	3.108320e+00	2.150000e+00	2.454458e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.266596e-04	1.102930e-03	3.668329e-05	3.662312e+05	3.189077e+06	1.060683e+05	
3.350000e-01	2.930728e+09	1.956969e+08	1.465364e+00	1.211457e+01	3.150533e+00	2.150000e+00	2.462283e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.286491e-04	1.117390e-03	3.716618e-05	3.770356e+05	3.274767e+06	1.089240e+05	
3.400000e-01	2.969869e+09	2.012197e+08	1.484934e+00	1.214487e+01	3.192609e+00	2.150000e+00	2.469991e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.306374e-04	1.131798e-03	3.764734e-05	3.879759e+05	3.361293e+06	1.118076e+05	
3.450000e-01	3.008883e+09	2.068104e+08	1.504441e+00	1.217505e+01	3.234549e+00	2.150000e+00	2.477587e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.326243e-04	1.146154e-03	3.812678e-05	3.990511e+05	3.448642e+06	1.147190e+05	
3.500000e-01	3.047771e+09	2.124690e+08	1.523885e+00	1.220510e+01	3.276354e+00	2.150000e+00	2.485073e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.346099e-04	1.160456e-03	3.860451e-05	4.102600e+05	3.536805e+06	1.176577e+05	
3.550000e-01	3.086533e+09	2.181949e+08	1.543266e+00	1.223502e+01	3.318023e+00	2.150000e+00	2.492453e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.365939e-04	1.174707e-03	3.908053e-05	4.216017e+05	3.625772e+06	1.206234e+05	
3.600000e-01	3.125170e+09	2.239880e+08	1.562585e+00	1.226483e+01	3.359557e+00	2.150000e+00	2.499729e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.385764e-04	1.188906e-03	3.955486e-05	4.330748e+05	3.715532e+06	1.236157e+05	
3.650000e-01	3.163681e+09	2.298479e+08	1.581841e+00	1.229451e+01	3.400957e+00	2.150000e+00	2.506905e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.405573e-04	1.203053e-03	4.002751e-05	4.446785e+05	3.806075e+06	1.266343e+05	
3.700000e-01	3.202068e+09	2.357743e+08	1.601034e+00	1.232407e+01	3.442223e+00	2.150000e+00	2.513983e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.425364e-04	1.217148e-03	4.049847e-05	4.564114e+05	3.897391e+06	1.296789e+05	
3.750000e-01	3.240331e+09	2.417670e+08	1.620165e+00	1.235352e+01	3.483355e+00	2.150000e+00	2.520966e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.445138e-04	1.231192e-03	4.096776e-05	4.682726e+05	3.989470e+06	1.327491e+05	
3.800000e-01	3.278469e+09	2.478256e+08	1.639234e+00	1.238284e+01	3.524354e+00	2.150000e+00	2.527857e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.464894e-04	1.245185e-03	4.143539e-05	4.802609e+05	4.082301e+06	1.358446e+05	
3.850000e-01	3.316484e+09	2.539499e+08	1.658242e+00	1.241204e+01	3.565220e+00	2.150000e+00	2.534658e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.484630e-04	1.259127e-03	4.190136e-05	4.923752e+05	4.175875e+06	1.389652e+05	
3.900000e-01	3.354375e+09	2.601396e+08	1.677188e+00	1.244112e+01	3.605953e+00	2.150000e+00	2.541372e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.504347e-04	1.273019e-03	4.236567e-05	5.046144e+05	4.270183e+06	1.421103e+05	
3.950000e-01	3.392144e+09	2.663944e+08	1.696072e+00	1.247009e+01	3.646554e+00	2.150000e+00	2.548000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.524044e-04	1.286860e-03	4.282833e-05	5.169775e+05	4.365213e+06	1.452799e+05	
4.000000e-01	3.429790e+09	2.727139e+08	1.714895e+00	1.249893e+01	3.687024e+00	2.150000e+00	2.554545e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.543719e-04	1.300651e-03	4.328936e-05	5.294632e+05	4.460958e+06	1.484734e+05	
4.050000e-01	3.467313e+09	2.790980e+08	1.733657e+00	1.252766e+01	3.727362e+00	2.150000e+00	2.561009e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.563374e-04	1.314391e-03	4.374875e-05	5.420706e+05	4.557407e+06	1.516906e+05	
4.100000e-01	3.504715e+09	2.855464e+08	1.752357e+00	1.255628e+01	3.767568e+00	2.150000e+00	2.567394e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.583006e-04	1.328083e-03	4.420652e-05	5.547985e+05	4.654550e+06	1.549312e+05	
4.150000e-01	3.541995e+09	2.920586e+08	1.770997e+00	1.258477e+01	3.807645e+00	2.150000e+00	2.573702e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.602616e-04	1.341724e-03	4.466266e-05	5.676459e+05	4.752379e+06	1.581949e+05	
4.200000e-01	3.579154e+09	2.986346e+08	1.789577e+00	1.261315e+01	3.847590e+00	2.150000e+00	2.579935e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.622203e-04	1.355316e-03	4.511719e-05	5.806116e+05	4.850885e+06	1.614814e+05	
4.250000e-01	3.616192e+09	3.052740e+08	1.808096e+00	1.264142e+01	3.887406e+00	2.150000e+00	2.586095e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.641767e-04	1.368859e-03	4.557011e-05	5.936945e+05	4.950057e+06	1.647903e+05	
4.300000e-01	3.653110e+09	3.119765e+08	1.826555e+00	1.266957e+01	3.927093e+00	2.150000e+00	2.592183e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.661307e-04	1.382353e-03	4.602143e-05	6.068937e+05	5.049886e+06	1.681213e+05	
4.350000e-01	3.689907e+09	3.187419e+08	1.844953e+00	1.269761e+01	3.966650e+00	2.150000e+00	2.598201e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.680823e-04	1.395798e-03	4.647115e-05	6.202079e+05	5.150365e+06	1.714742e+05	
4.400000e-01	3.726585e+09	3.255699e+08	1.863292e+00	1.272553e+01	4.006078e+00	2.150000e+00	2.604151e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.700313e-04	1.409195e-03	4.691928e-05	6.336362e+05	5.251483e+06	1.748487e+05	
4.450000e-01	3.763143e+09	3.324602e+08	1.881571e+00	1.275334e+01	4.045378e+00	2.150000e+00	2.610034e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.719779e-04	1.422543e-03	4.736583e-05	6.471774e+05	5.353232e+06	1.782444e+05	
4.500000e-01	3.799582e+09	3.394126e+08	1.899791e+00	1.278104e+01	4.084550e+00	2.150000e+00	2.615853e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.739219e-04	1.435843e-03	4.781080e-05	6.608305e+05	5.455603e+06	1.816610e+05	
4.550000e-01	3.835902e+09	3.464268e+08	1.917951e+00	1.280863e+01	4.123594e+00	2.150000e+00	2.621607e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.758633e-04	1.449095e-03	4.825420e-05	6.745945e+05	5.558588e+06	1.850984e+05	
4.600000e-01	3.872104e+09	3.535025e+08	1.936052e+00	1.283610e+01	4.162511e+00	2.150000e+00	2.627300e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.778021e-04	1.462300e-03	4.869603e-05	6.884682e+05	5.662177e+06	1.885561e+05	
4.650000e-01	3.908187e+09	3.606394e+08	1.954094e+00	1.286346e+01	4.201301e+00	2.150000e+00	2.632931e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.797382e-04	1.475457e-03	4.913630e-05	7.024506e+05	5.766362e+06	1.920339e+05	
4.700000e-01	3.944153e+09	3.678374e+08	1.972077e+00	1.289071e+01	4.239965e+00	2.150000e+00	2.638503e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.816716e-04	1.488566e-03	4.957502e-05	7.165406e+05	5.871134e+06	1.955315e+05	
